ue_id,connected_seconds,baseline_gbit,solution_gbit,lost_gbit,baseline_mbps,solution_mbps,loss_percent,simulated_handovers,data_kind,source_lost_gbit,source_solution_gbit,source_solution_mbps,source_loss_percent
sim-000027,18953.213367609253,29.817048605922785,29.38761211376018,0.42943649216260416,1.5731922617871046,1.5505345475603178,1.4402380927712006,11,modeled_loss_distribution_with_target_aggregate,0.0005167941530975,29.81653181176969,1.5731649949514988,0.0017332169924922
sim-000028,6811.311053984576,29.15304173640946,27.96220143260582,1.1908403038036397,4.280092555654922,4.1052597966801265,4.084789211948302,11,modeled_loss_distribution_with_target_aggregate,0.00143308572399,29.15160865068547,4.279882157728204,0.0049157331058195
sim-000029,5552.699228791774,95.69910181385784,92.7188045496353,2.9802972642225383,17.234699354440142,16.69796989342969,3.114237446051946,6,modeled_loss_distribution_with_target_aggregate,0.0035865610602545,95.6955152527976,17.234053441360306,0.0037477478808847
sim-000030,5552.699228791774,104.09463570859046,99.67833519204052,4.416300516549939,18.746672819741523,17.95132981004804,4.242582229610015,7,modeled_loss_distribution_with_target_aggregate,0.005314681744397,104.08932102684606,18.74571568492737,0.0051056250000003
sim-000031,53009.76863753212,1283.0478275557684,1272.126377036022,10.92145051974655,24.20398844463813,23.997961314159134,0.8512114891735665,16,modeled_loss_distribution_with_target_aggregate,0.0131431349569881,1283.0346844208111,24.20374050665812,0.001024368279554
sim-000032,5552.699228791774,47.10199987833162,46.23430816828467,0.8676917100469466,8.482721274384723,8.326456424751267,1.8421547116646138,6,modeled_loss_distribution_with_target_aggregate,0.001044200971802,47.10095567735981,8.482533221524523,0.0022168930714179
sim-000033,80847.30077120822,774.214998682257,768.6829896650336,5.532009017223503,9.576262797854282,9.507837396332484,0.7145313674675884,23,modeled_loss_distribution_with_target_aggregate,0.0066573520582439,774.2083413301988,9.57618045308835,0.0008598841496967
sim-000034,10809.254498714652,129.7555597524079,127.679756894457,2.0758028579508956,12.004117376257296,11.81207796612057,1.5997795099584353,8,modeled_loss_distribution_with_target_aggregate,0.0024980708429546,129.75306168156493,12.003886271434732,0.0019252129525095
sim-000035,5552.699228791774,28.552247616299223,28.03309650907499,0.5191511072242305,5.142048297564999,5.048553028717672,1.8182495269754875,3,modeled_loss_distribution_with_target_aggregate,0.0006247588681541,28.55162285743107,5.141935783120688,0.0021881249999999
sim-000036,13178.406169665808,48.5370830882215,47.66943182619648,0.8676512620250176,3.683076880719056,3.617238018958808,1.7876048720273647,7,modeled_loss_distribution_with_target_aggregate,0.0010441522956843,48.536038935925816,3.682997648656981,0.0021512464887651
sim-000037,21988.688946015423,267.2674719683048,262.61103882117027,4.656433147134527,12.154770692535372,11.943005763822864,1.742237135272014,15,modeled_loss_distribution_with_target_aggregate,0.0056036630995424,267.26186830520527,12.154515849551633,0.0020966498684909
