ue_id,connected_seconds,baseline_gbit,solution_gbit,lost_gbit,baseline_mbps,solution_mbps,loss_percent,simulated_handovers,data_kind
sim-010474,1628.7917737789248,35.49463105861933,35.49463105861933,0.0,21.792000444764653,21.792000444764653,0.0,0,modeled_handover_only_user_session
sim-010475,518.2519280205597,6.981945731898868,6.981400111541523,0.00054562035734519,13.472107587840725,13.471054778718665,0.007814732143396345,1,modeled_handover_only_user_session
sim-010476,5034.447300771222,27.906533863269157,27.9059297738096,0.0006040894595560526,5.543117684237986,5.5429976930207845,0.0021646882501275477,3,modeled_handover_only_user_session
sim-010477,1628.7917737789248,33.112924686772715,33.1121013320189,0.0008233547538095775,20.329747006241398,20.32924150592695,0.0024865056819897116,1,modeled_handover_only_user_session
sim-010478,5034.447300771222,107.407597360357,107.40586926293795,0.0017280974190466464,21.334536036141113,21.3341927814965,0.0016089154412874602,2,modeled_handover_only_user_session
sim-010479,4812.339331619514,77.82480922616499,77.8241542630469,0.0006549631180759649,16.171928840266197,16.17179273949006,0.0008415865385196009,1,modeled_handover_only_user_session
sim-010480,12586.118251928026,127.90625659300399,127.9041986894913,0.0020579035126976055,10.162486481756234,10.162322975942013,0.0016089154412874636,5,modeled_handover_only_user_session
sim-010481,4812.339331619514,28.348890396711393,28.348413235820598,0.0004771608907967978,5.890875194615804,5.890776040990526,0.0016831730770392012,2,modeled_handover_only_user_session
sim-010482,4812.339331619514,92.762716384912,92.76193570637814,0.0007806785338605354,19.276013180411827,19.275850956079736,0.0008415865385196006,1,modeled_handover_only_user_session
sim-010483,2665.295629820059,51.645529080581255,51.644744310627594,0.0007847699536614065,19.377035891537474,19.376741451421758,0.0015195312501048235,1,modeled_handover_only_user_session
sim-010484,1628.7917737789248,21.198990596033042,21.198990596033042,0.0,13.015163102678079,13.015163102678079,0.0,0,modeled_handover_only_user_session
sim-010485,5034.447300771222,94.1290599528873,94.12754549590699,0.0015144569803207354,18.69699975575626,18.696698936840132,0.0016089154412874608,2,modeled_handover_only_user_session
sim-010486,518.2519280205597,2.7959301335291644,2.7959301335291644,0.0,5.394924712018141,5.394924712018141,0.0,0,modeled_handover_only_user_session
sim-010487,5034.447300771222,67.83647214228195,67.83483499506927,0.0016371472126827614,13.47446265489563,13.474137465830207,0.002413373161931191,3,modeled_handover_only_user_session
sim-010488,6293.059125964006,53.279093236904565,53.27840746445811,0.0006857724464532026,8.46632649883819,8.46621752601071,0.0012871323530299725,2,modeled_handover_only_user_session
sim-010489,5034.447300771222,124.82788404773142,124.82687986018068,0.0010041875507381785,24.794754337503772,24.79455487418819,0.0008044577206437301,1,modeled_handover_only_user_session
sim-010490,6293.059125964006,68.5700578605041,68.5700578605041,0.0,10.896140730284358,10.896140730284358,0.0,0,modeled_handover_only_user_session
sim-010491,7551.670951156804,41.81731435432761,41.81686581750909,0.00044853681851899816,5.537491586272282,5.537432190567488,0.0010726102941916445,2,modeled_handover_only_user_session
sim-010492,6293.059125964006,33.38551523251954,33.38530037463565,0.00021485788389175438,5.305132935232888,5.305098793191697,0.0006435661765149865,1,modeled_handover_only_user_session
sim-010493,1628.7917737789248,40.54455414074529,40.54455414074529,0.0,24.892410922900687,24.892410922900687,0.0,0,modeled_handover_only_user_session
sim-010494,1628.7917737789248,40.68876269256941,40.68876269256941,0.0,24.980948054623514,24.980948054623514,0.0,0,modeled_handover_only_user_session
sim-010495,1628.7917737789248,32.72588594653515,32.72507221552161,0.0008137310135420689,20.0921237897761,20.091624197976437,0.002486505681989711,1,modeled_handover_only_user_session
sim-010496,1628.7917737789248,19.98980481773244,19.98930777009983,0.0004970476326115701,12.272781051290874,12.272475887892698,0.0024865056819897108,1,modeled_handover_only_user_session
sim-010497,518.2519280205597,8.712955544595484,8.712955544595484,0.0,16.812200926823817,16.812200926823817,0.0,0,modeled_handover_only_user_session
